"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"IMP3",428.516035055621,0.576632841335837,0.229805514748643,2.5092210775122,0.0120997730545073,0.0745912775326748
"MED24",329.132504132239,0.591307994373275,0.235686593123511,2.50887412192938,0.0121116636228956,0.074636833094938
"TMEM19",78.4927185705199,0.937250180716276,0.373653812388388,2.50833833254742,0.0121300460884036,0.0747132232654749
"TNS3",859.156202834673,-0.483363809733726,0.192709563379333,-2.50825024590121,0.012133070629797,0.0747132232654749
"HIST1H3G",19.6088001839885,-1.76130265116813,0.702288923924522,-2.5079459338838,0.012143524624793,0.0747498399602606
"ALPK3",22.7171749818274,-1.67475500045146,0.667969171635995,-2.50723397361234,0.0121680137018151,0.0748727908041558
"AC024909.2",22.8853556209392,1.6870096181611,0.672989447190014,2.50674007624489,0.0121850278367766,0.0749434636996609
"MAIP1",71.8470805931718,1.00557901291358,0.401166385800369,2.50663826408921,0.0121885377554113,0.0749434636996609
"CUL4B",310.85823120617,0.618174540801709,0.246857825177133,2.50417235247915,0.0122738227857315,0.0754398826003654
"GDF6",21.1236878996643,1.736538630644,0.693710123750264,2.50326263260525,0.0123054192400458,0.0755952189991939
"TUBA4A",323.519117788343,-0.618381931511147,0.247038312279343,-2.50318230320445,0.0123082127056518,0.0755952189991939
"CARNS1",30.8616639821144,-1.46255063658839,0.584571367577966,-2.5019197273519,0.0123521928138572,0.0758372504376875
"HAGH",110.062441056422,-0.807838014705459,0.323033601781634,-2.50078632764509,0.0123917917570036,0.0760522141770508
"MICU1",298.359384844507,0.603133667295101,0.24121998464839,2.50034700969842,0.0124071709464421,0.0761184298205142
"TMEM120B",210.560237440723,-0.644966468092,0.258045994349957,-2.49942445228314,0.0124395219199113,0.076288680472592
"INPP5F",288.155503421988,-0.723279988627626,0.289442297786003,-2.49887453962371,0.012458841016678,0.0763605283935475
"GRWD1",225.501794967284,0.634419801698807,0.253886855041905,2.49882886451169,0.0124604468330784,0.0763605283935475
"LGALSL",38.8928106840887,-1.32053372704946,0.528691977653566,-2.49773740261814,0.0124988743144052,0.0765677254361954
"RCN2",354.688018061752,-0.63018611830825,0.252351138858355,-2.49725886381664,0.0125157554630085,0.0766159106409274
"H2AFJ",180.554664858492,0.731176673229932,0.292792449006528,2.4972524930574,0.0125159803368674,0.0766159106409274
"CRTAP",2072.27939182731,-0.438780811358187,0.175742512399966,-2.49672549553395,0.0125345945891359,0.0767015431998676
"NCOA2",270.675626397363,0.601909837571599,0.241207188414889,2.49540588540124,0.012581312549419,0.0769590210280398
"VLDLR-AS1",59.630229891292,-1.14840735819392,0.460254618825104,-2.49515661814642,0.0125901546107486,0.0769847101438214
"FOXN2",127.438253099627,0.770756280223758,0.308999941379566,2.49435736713291,0.0126185429257318,0.0771298552662773
"CYB5R3",533.269920284342,0.55463100785048,0.222454347010976,2.49323519770605,0.0126584964965783,0.077345559101974
"MGLL",173.406516914827,-0.745600490321473,0.299104196578124,-2.49277843257117,0.0126747911416929,0.0773965107989329
"COL4A2-AS2",25.1059018768532,1.5939724172272,0.639445966268904,2.49273981119602,0.0126761697720498,0.0773965107989329
"CMTM4",285.406352790282,-0.684275205358511,0.274550591467013,-2.49234649869886,0.0126902170332637,0.0774537611566479
"LYNX1",140.754232736303,0.74205520298912,0.297922491183558,2.49076597084415,0.0127468050423629,0.077770518034402
"TMEM39A",536.778269705409,-0.543188930581869,0.218111244740677,-2.49042148756564,0.012759168258976,0.0778173178516364
"YIF1A",696.60228107924,-0.547065246058096,0.219730259469761,-2.48971282962227,0.0127846347749368,0.0779439700267561
"PYGM",42.5204848098342,-1.21193500404462,0.486924856159602,-2.48895694831274,0.012811847890373,0.0780811736736696
"ANXA11",286.812641298214,0.607473646129347,0.24409166450909,2.48871114608145,0.0128207082599607,0.0781064676983573
"CAT",325.928723128058,0.665619230477088,0.267494568201485,2.48834671654238,0.0128338547365061,0.0781578454261771
"CIITA",228.093306303108,0.669593206928887,0.26917870040939,2.48754156963576,0.0128629420033072,0.0783062287961978
"ARMCX1",221.095917685454,0.653113094362312,0.262584551070444,2.48724874216648,0.0128735353372356,0.0783419583476618
"TMEM35A",10.3395230939234,2.63506202487413,1.05971006155943,2.48658771909411,0.0128974769087852,0.0784588626479767
"ZNF641",140.43104829589,0.741309422135229,0.298205706686748,2.48589951671831,0.0129224447346691,0.0785819219050302
"PTX3",686.121068382789,1.66667017843864,0.671111291446696,2.48344827404981,0.0130117230068815,0.0790794890272592
"C3orf70",46.8891239288202,-1.25886140586037,0.506912225052959,-2.48339129270133,0.013013804833588,0.0790794890272592
"ELP2",599.816391245722,-0.530732741991492,0.213806025848428,-2.48230956019799,0.0130533821043835,0.0792909287314984
"AC027277.1",122.24252389227,0.78070361867712,0.31476293698875,2.4802908059821,0.0131275269163246,0.0797121123593598
"LCTL",143.518533380959,-0.811227666418558,0.327097334425861,-2.48008033401577,0.0131352785288827,0.0797299867659082
"RDH11",492.215737121683,-0.62772111006676,0.253231297853408,-2.47884489550789,0.0131808609800158,0.0799773939376519
"GRIN2D",28.720211786816,-1.49658852609637,0.603792761178443,-2.47864602280992,0.0131882115954445,0.0799927260011912
"TBL2",501.788939263497,-0.528577376828547,0.213317477448133,-2.47789062177086,0.013216165324703,0.0801329687676601
"PLEKHM1",126.649788998467,0.793395070938363,0.320305458034475,2.47699516519936,0.0132493696749116,0.0803049332306504
"MPST",210.252075968781,-0.659956496664615,0.266519336857654,-2.47620493299176,0.0132787334482528,0.0804535026570611
"TBC1D9",191.235987621005,0.661587394384995,0.267383352014066,2.47430286665787,0.0133496472162937,0.080853615700438
"GLIS2",111.363992780456,-0.81610096820559,0.329872913968293,-2.47398599172054,0.0133614935747505,0.0808958188937885
"GUCD1",816.110578378781,-0.473775238160703,0.191524965980658,-2.47369963354307,0.0133722070565546,0.0809311348973888
"NID2",424.012981878878,-0.652789255235016,0.26392896010347,-2.47335212846328,0.0133852184164518,0.0809803272528351
"ARFGEF3",20.6140478185533,-1.8985244470921,0.767733549840623,-2.47289498744222,0.0134023518297114,0.0810270052743052
"KIF1C",764.05798374556,-0.4914777571801,0.19874666627105,-2.47288554017718,0.0134027061127311,0.0810270052743052
"TRAFD1",425.045489948304,0.559350798608613,0.226285293698772,2.47188312358121,0.013440344921975,0.081224941633058
"VAC14",113.638189365042,0.82412576273734,0.333533233583864,2.47089549032936,0.013477519967908,0.0814121975292174
"LGI4",85.194002439723,-0.944127949660029,0.382115275068343,-2.47079353080341,0.0134813629485793,0.0814121975292174
"SERTAD4",178.488318433977,0.782714210231142,0.316802539646439,2.47066898865355,0.0134860584099837,0.0814121975292174
"XPC",457.618622729919,0.5651377888862,0.228768360595879,2.47034942862803,0.0134981130050862,0.0814553158527456
"ABCA9-AS1",6.49815874379342,4.42693072811605,1.79219533282306,2.47011620164346,0.0135069169133209,0.0814787934425611
"IDH2",326.374780397857,-0.654091333777926,0.264829553859283,-2.46985777926235,0.0135166778286273,0.0814907977927023
"MDFIC",472.921985224902,0.55746337735379,0.225713407942618,2.46978406127966,0.0135194633852763,0.0814907977927023
"CIC",628.372719469798,-0.644899574433738,0.261137004711733,-2.46958325628969,0.0135270537087327,0.0814907977927023
"ARL4A",66.0331585697979,0.996427720463372,0.403488265427732,2.46953333179857,0.0135289414126848,0.0814907977927023
"DNAH11",39.5492309898998,-1.2492007020261,0.505869412876259,-2.4694133905496,0.013533477484237,0.0814907977927023
"AHRR",69.4983083709624,0.978719511501868,0.396445086668791,2.46873916316067,0.0135590011818748,0.0816148517600833
"IRGQ",444.492084964303,-0.55539969471216,0.22502666048507,-2.46815063386238,0.0135813154281856,0.0817153532637694
"AL138767.3",6.18257947660202,-3.7961540396995,1.53812565379305,-2.46803896049591,0.0135855532140272,0.0817153532637694
"SLC22A23",271.240085588196,0.785839927815557,0.318441440989587,2.4677690358814,0.0135958011498808,0.0817473424468719
"AC090673.1",35.1309239983413,1.34253522210334,0.544089476148404,2.46748978055431,0.0136064105215465,0.0817814808549497
"RN7SL471P",743.096823265437,0.535365444762256,0.217057342234664,2.46647010071405,0.0136452119797644,0.0819849819784179
"YWHAQ",1831.96879285296,-0.459596601310138,0.186420841130049,-2.46537135292463,0.013687131551534,0.0822070635708394
"NGFR",40.3052573408074,1.28120882348344,0.519845197323118,2.46459682628766,0.0137167497073357,0.0823551268634137
"TMEM132A",184.742825242199,0.668477569443563,0.271365107180972,2.46338807663197,0.0137630858056057,0.0826034208882953
"DLGAP4",142.603072413774,-0.823744107146975,0.334448482199165,-2.4629925115236,0.0137782793536137,0.0826646912159825
"B4GALT1",1188.02777216731,-0.55594733314525,0.225740515905976,-2.46277160709959,0.0137867706762526,0.0826857208406136
"HLA-J",37.6305426220488,-1.25374073874376,0.509120549913349,-2.46256164469721,0.0137948456827997,0.0827042393195473
"RAB28",102.986309453927,-0.827709860697357,0.336349871442961,-2.46085975043318,0.0138604536186152,0.0830675469307901
"GOLGB1",1264.08780696653,-0.449450779080479,0.182685458497983,-2.46024386820827,0.013884263647556,0.0831801821052821
"KIF20A",26.70320678807,-1.47713637128305,0.600491716565589,-2.45987801419024,0.0138984246680483,0.0832349498989687
"CYTL1",10.1304255513082,-2.55119341789027,1.03719838464154,-2.45969667487669,0.0139054484492156,0.0832469500481382
"C1orf56",106.853447862211,-0.804400372251809,0.327097469871172,-2.4592069531098,0.0139244324107383,0.0833305170217515
"SPC24",30.8300882213716,-1.37277814411743,0.55845759533153,-2.45816003863726,0.0139650925864926,0.0835154054721426
"AC120114.3",176.976995231193,0.686626913723337,0.27932645034655,2.45815214732248,0.0139653994677834,0.0835154054721426
"ENTPD1",53.7761798090107,-1.07149081616785,0.436048611208863,-2.45727377320922,0.0139995953389905,0.083689722244585
"TREM1",107.794056163584,1.06199631562737,0.432301741043399,2.45660892566417,0.0140255275561546,0.0838145309779142
"ODF2",246.509972856539,-0.606262174090566,0.246823036448019,-2.45626252239323,0.0140390557245401,0.0838651516858963
"PPM1B",195.976756595609,0.699150398228604,0.284669242779424,2.45600961804764,0.0140489397295956,0.0838939746258135
"GSTCD",47.6233900030232,-1.11826243272989,0.455572683393749,-2.45463012487818,0.0141029612586154,0.0841862514584662
"SLC43A3",64.7747584574003,0.991690335454495,0.404164649917065,2.45367905297504,0.0141403123126294,0.0843788409788894
"SKIV2L",488.916572276974,-0.52473788775038,0.213956727257654,-2.45254213072007,0.0141850767154539,0.0846155133713566
"EPHA3",454.483029091489,-0.662430274576601,0.270197153282086,-2.45165526923603,0.0142200821598032,0.0847938232491971
"RNF220",477.120311300487,0.558079366382655,0.227670937411761,2.45125430907909,0.0142359335222023,0.084857830912538
"SH3BP4",495.916179090194,-0.541510439367311,0.220951923270744,-2.45080663409194,0.0142536501034881,0.0849329068149993
"GCH1",31.6607807627923,1.41865955454487,0.579060538683069,2.44993305496393,0.0142882777131779,0.0851086599560452
"RPL17",49.9345449885805,-1.13708589862425,0.464322032905213,-2.44891652353782,0.0143286651800985,0.0852870770303171
"FAM172A",113.728637997598,-0.806188437819329,0.329217727763029,-2.44880020069765,0.0143332931783972,0.0852870770303171
"ATRN",800.330722952958,-0.482516477721354,0.197042737089072,-2.44879098235037,0.0143336599941804,0.0852870770303171
"AP002884.1",27.941859868322,1.46159679080393,0.597013941332314,2.44817865985204,0.0143580440353429,0.0854015223235623
"SSR4P1",26.3775526278181,1.51345506790934,0.618610828201615,2.44653827400525,0.0144235482338241,0.0857118713036385
"CASP10",16.9220596703744,1.96142518796913,0.801731073394102,2.44648767281216,0.0144255730338401,0.0857118713036385
"TSPOAP1-AS1",179.033284123589,0.738654406300668,0.301924909350986,2.44648382237978,0.0144257271186429,0.0857118713036385
"LMO3",18.3298337099628,1.85526279995942,0.758395976113558,2.44629831696473,0.0144331523073162,0.0857252738940632
"MTSS1L",395.782809628676,-0.607225127506811,0.248329308233823,-2.44524148931731,0.0144755180713462,0.0859461210802484
"NDFIP1",743.540623935132,0.474832496000173,0.194213162490497,2.4449037846413,0.0144890789671815,0.0859725859913437
"ASCL2",10.3089450224616,2.63475596512688,1.07766609111216,2.4448722910153,0.0144903441986254,0.0859725859913437
"TGFB2",251.945657166446,-0.631411580979937,0.258357144043284,-2.44394860191732,0.0145274960330868,0.0861621840903714
"AL022322.1",9.62701027961242,-2.75446434178421,1.12720937757855,-2.44361375674615,0.0145409846170283,0.0862113506986702
"GLE1",133.386662683262,0.737882929872633,0.302010636618985,2.44323490766168,0.0145562591262533,0.0862710668658538
"FGD6",47.2737934653756,-1.22540727322476,0.501673672362406,-2.44263819437497,0.0145803462151422,0.0863687656130825
"VEGFB",352.640051900743,0.551695817400957,0.22587613086428,2.44247063773396,0.0145871161676027,0.0863687656130825
"CLIP1",482.802589516943,-0.517513075462038,0.211883669152662,-2.44243965347405,0.0145883683580923,0.0863687656130825
"STX7",310.332845945149,0.583893543993652,0.239134466303069,2.441695473766,0.0146184719446076,0.0865161028755985
"GNL3",599.886228157676,-0.558652260128907,0.228812141209755,-2.4415324168344,0.0146250752394125,0.0865243034945333
"ARPIN",124.509234251272,0.795367570214505,0.325840602362717,2.44097133520863,0.0146478173829503,0.0866279442444599
"SLC45A1",10.0537470454782,2.59788688900637,1.06480757270439,2.43977123717132,0.0146965652511716,0.0868554807397954
"SCAMP1-AS1",24.8221796898893,1.62921507675737,0.66777505842017,2.43976628988179,0.0146967665052081,0.0868554807397954
"OPRD1",6.90650693085686,-3.348099460711,1.3726500461957,-2.43915007323991,0.0147218529890555,0.0869727424715022
"ESM1",11.2356865149036,2.46588179745085,1.01108441714221,2.43884858241667,0.0147341405738242,0.0870143351622959
"FBXO30",188.700680983633,0.656977382866732,0.269394760348898,2.43871626165212,0.0147395363033343,0.0870152120036283
"FMR1",190.658065326641,0.662488808240632,0.271670676402866,2.4385731173217,0.0147453753533535,0.0870187044429401
"RELL1",120.224495419664,-0.818814837773431,0.335840451251511,-2.43810665070903,0.014764417303449,0.0870914881688575
"CMTM6",387.39584258975,0.545790749199344,0.223866969375751,2.43801374861718,0.0147682123096441,0.0870914881688575
"AC009065.2",149.043931903008,-0.760457259954469,0.311947147743536,-2.43777596767665,0.0147779294640713,0.0871178116966563
"AL359258.2",62.205772077216,1.011698562255,0.415504263053437,2.43486927142523,0.0148971707243538,0.0877669786866751
"EPHA2",386.070441522774,0.601421194997921,0.247007089980446,2.4348337330946,0.0148986338420666,0.0877669786866751
"NT5C2",254.639433074185,0.616738124126133,0.253406665094109,2.4337880927366,0.0149417396964692,0.0879896553219279
"MYLIP",204.595598184303,0.642187216444707,0.263900277729328,2.433446535071,0.0149558439804618,0.0880414486077379
"FAM168A",1429.80154283478,-0.45414447209763,0.186680281003205,-2.43273938552638,0.0149850823021852,0.0881822639521422
"SERPINA3",16.1246091029456,-1.92131565601238,0.789881698576162,-2.43240938418467,0.0149987440025083,0.0882313486319955
"PNMA8A",178.362832233634,0.694564128255348,0.28572710594486,2.43086537400265,0.0150628102258941,0.0885768021191497
"SOWAHC",128.714350427154,-0.757798404829328,0.311778436192662,-2.4305670850214,0.0150752149915233,0.0886183233620811
"IRF2BPL",320.301248609418,0.563004506230715,0.231653307957513,2.4303754226293,0.015083190288184,0.0886264622760752
"AGL",235.445239972278,0.611973800437066,0.251812368476,2.43027697225838,0.0150872883679286,0.0886264622760752
"VWCE",34.0902132297829,1.33650902670138,0.55002575459314,2.42990262826876,0.0151028797072809,0.0886866339184985
"WDR19",156.441740730162,0.716628859390838,0.294941061931821,2.42973580788319,0.0151098323068954,0.0886960527947774
"SNORD116-18",16.9219765780456,-1.85431383553328,0.763472592543458,-2.42878900126036,0.0151493459413287,0.0888965335262044
"RBPMS",86.7932835792931,0.905751495033656,0.373097554184503,2.42765326353693,0.0151968643730472,0.08914212370295
"IGSF8",281.131125882647,0.633921191105992,0.261138149272102,2.42753191317694,0.0152019493355812,0.08914212370295
